STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Tract & County,WF_Present,lat,long
39,035,183603,39035183603,1836.03,Census Tract 1836.03,G5020,S,513682,0,41.4607981,-81.5687238,035_183603,35_183603,,35_183603,Cuyahoga County,"Census Tract 1836.03, Cuyahoga County, Ohio",1,41.460798,-81.568724
39,035,184103,39035184103,1841.03,Census Tract 1841.03,G5020,S,5954574,97116,41.4125187,-81.4494078,035_184103,35_184103,,35_184103,Cuyahoga County,"Census Tract 1841.03, Cuyahoga County, Ohio",1,41.410749,-81.452663
39,061,001100,39061001100,11,Census Tract 11,G5020,S,387059,0,39.1098169,-84.5060615,061_001100,61_001100,,61_1100,Hamilton County,"Census Tract 11, Hamilton County, Ohio",1,39.109817,-84.506062
39,061,001600,39061001600,16,Census Tract 16,G5020,S,342861,0,39.1167504,-84.5204179,061_001600,61_001600,,61_1600,Hamilton County,"Census Tract 16, Hamilton County, Ohio",1,39.11675,-84.520418
39,035,115800,39035115800,1158,Census Tract 1158,G5020,S,1497487,0,41.4471239,-81.6331841,035_115800,35_115800,,35_115800,Cuyahoga County,"Census Tract 1158, Cuyahoga County, Ohio",1,41.447124,-81.633184
39,035,116300,39035116300,1163,Census Tract 1163,G5020,S,544074,0,41.5449062,-81.6048698,035_116300,35_116300,,35_116300,Cuyahoga County,"Census Tract 1163, Cuyahoga County, Ohio",1,41.544906,-81.60487
39,035,116500,39035116500,1165,Census Tract 1165,G5020,S,808329,0,41.534231,-81.6112353,035_116500,35_116500,,35_116500,Cuyahoga County,"Census Tract 1165, Cuyahoga County, Ohio",1,41.534231,-81.611235
39,035,116900,39035116900,1169,Census Tract 1169,G5020,S,707645,0,41.5482468,-81.5809151,035_116900,35_116900,,35_116900,Cuyahoga County,"Census Tract 1169, Cuyahoga County, Ohio",1,41.548247,-81.580915
39,035,184104,39035184104,1841.04,Census Tract 1841.04,G5020,S,16296854,81192,41.3932759,-81.4731648,035_184104,35_184104,,35_184104,Cuyahoga County,"Census Tract 1841.04, Cuyahoga County, Ohio",1,41.394331,-81.469547
39,035,184105,39035184105,1841.05,Census Tract 1841.05,G5020,S,3267533,3586,41.3610571,-81.4470248,035_184105,35_184105,,35_184105,Cuyahoga County,"Census Tract 1841.05, Cuyahoga County, Ohio",1,41.361649,-81.446682
39,035,184106,39035184106,1841.06,Census Tract 1841.06,G5020,S,1537031,0,41.3784051,-81.443616,035_184106,35_184106,,35_184106,Cuyahoga County,"Census Tract 1841.06, Cuyahoga County, Ohio",1,41.378405,-81.443616
39,035,185101,39035185101,1851.01,Census Tract 1851.01,G5020,S,1686640,0,41.5407921,-81.5347939,035_185101,35_185101,,35_185101,Cuyahoga County,"Census Tract 1851.01, Cuyahoga County, Ohio",1,41.540792,-81.534794
39,035,185102,39035185102,1851.02,Census Tract 1851.02,G5020,S,1034888,0,41.5311562,-81.5261621,035_185102,35_185102,,35_185102,Cuyahoga County,"Census Tract 1851.02, Cuyahoga County, Ohio",1,41.531156,-81.526162
39,035,185103,39035185103,1851.03,Census Tract 1851.03,G5020,S,964936,0,41.5238013,-81.5274652,035_185103,35_185103,,35_185103,Cuyahoga County,"Census Tract 1851.03, Cuyahoga County, Ohio",1,41.523801,-81.527465
39,035,185201,39035185201,1852.01,Census Tract 1852.01,G5020,S,714051,0,41.5053369,-81.5409779,035_185201,35_185201,,35_185201,Cuyahoga County,"Census Tract 1852.01, Cuyahoga County, Ohio",1,41.505337,-81.540978
39,035,185202,39035185202,1852.02,Census Tract 1852.02,G5020,S,1769480,0,41.5111429,-81.5314586,035_185202,35_185202,,35_185202,Cuyahoga County,"Census Tract 1852.02, Cuyahoga County, Ohio",1,41.511143,-81.531459
39,061,002300,39061002300,23,Census Tract 23,G5020,S,655367,0,39.1213157,-84.5118957,061_002300,61_002300,,61_2300,Hamilton County,"Census Tract 23, Hamilton County, Ohio",1,39.121316,-84.511896
39,061,002200,39061002200,22,Census Tract 22,G5020,S,645665,0,39.122136,-84.5047974,061_002200,61_002200,,61_2200,Hamilton County,"Census Tract 22, Hamilton County, Ohio",1,39.122136,-84.504797
39,061,002500,39061002500,25,Census Tract 25,G5020,S,480966,0,39.1244294,-84.5168602,061_002500,61_002500,,61_2500,Hamilton County,"Census Tract 25, Hamilton County, Ohio",1,39.124429,-84.51686
39,035,118602,39035118602,1186.02,Census Tract 1186.02,G5020,S,435037,10330,41.5148104,-81.6206427,035_118602,35_118602,,35_118602,Cuyahoga County,"Census Tract 1186.02, Cuyahoga County, Ohio",1,41.515838,-81.620491
39,061,002600,39061002600,26,Census Tract 26,G5020,S,566028,0,39.1245339,-84.5224034,061_002600,61_002600,,61_2600,Hamilton County,"Census Tract 26, Hamilton County, Ohio",1,39.124534,-84.522403
39,035,117500,39035117500,1175,Census Tract 1175,G5020,S,1258628,0,41.5531187,-81.5687255,035_117500,35_117500,,35_117500,Cuyahoga County,"Census Tract 1175, Cuyahoga County, Ohio",1,41.553119,-81.568725
39,035,118200,39035118200,1182,Census Tract 1182,G5020,S,632085,0,41.5256794,-81.6108926,035_118200,35_118200,,35_118200,Cuyahoga County,"Census Tract 1182, Cuyahoga County, Ohio",1,41.525679,-81.610893
39,035,187103,39035187103,1871.03,Census Tract 1871.03,G5020,S,936292,0,41.4994448,-81.5466363,035_187103,35_187103,,35_187103,Cuyahoga County,"Census Tract 1871.03, Cuyahoga County, Ohio",1,41.499445,-81.546637
39,035,187104,39035187104,1871.04,Census Tract 1871.04,G5020,S,1170373,0,41.4920754,-81.5433921,035_187104,35_187104,,35_187104,Cuyahoga County,"Census Tract 1871.04, Cuyahoga County, Ohio",1,41.492075,-81.543392
39,035,119502,39035119502,1195.02,Census Tract 1195.02,G5020,S,345289,0,41.4830902,-81.5937252,035_119502,35_119502,,35_119502,Cuyahoga County,"Census Tract 1195.02, Cuyahoga County, Ohio",1,41.48309,-81.593725
39,035,119600,39035119600,1196,Census Tract 1196,G5020,S,1233273,0,41.4757279,-81.608291,035_119600,35_119600,,35_119600,Cuyahoga County,"Census Tract 1196, Cuyahoga County, Ohio",1,41.475728,-81.608291
39,035,119701,39035119701,1197.01,Census Tract 1197.01,G5020,S,527167,0,41.4751023,-81.5882632,035_119701,35_119701,,35_119701,Cuyahoga County,"Census Tract 1197.01, Cuyahoga County, Ohio",1,41.475102,-81.588263
39,035,119800,39035119800,1198,Census Tract 1198,G5020,S,1008634,0,41.4691105,-81.5934332,035_119800,35_119800,,35_119800,Cuyahoga County,"Census Tract 1198, Cuyahoga County, Ohio",1,41.46911,-81.593433
39,035,121300,39035121300,1213,Census Tract 1213,G5020,S,1330164,0,41.4453976,-81.6127793,035_121300,35_121300,,35_121300,Cuyahoga County,"Census Tract 1213, Cuyahoga County, Ohio",1,41.445398,-81.612779
39,035,120200,39035120200,1202,Census Tract 1202,G5020,S,719706,0,41.4756241,-81.6168416,035_120200,35_120200,,35_120200,Cuyahoga County,"Census Tract 1202, Cuyahoga County, Ohio",1,41.475624,-81.616842
39,035,120400,39035120400,1204,Census Tract 1204,G5020,S,923992,0,41.4636998,-81.6178541,035_120400,35_120400,,35_120400,Cuyahoga County,"Census Tract 1204, Cuyahoga County, Ohio",1,41.4637,-81.617854
39,035,120801,39035120801,1208.01,Census Tract 1208.01,G5020,S,618011,0,41.4588529,-81.5756676,035_120801,35_120801,,35_120801,Cuyahoga County,"Census Tract 1208.01, Cuyahoga County, Ohio",1,41.458853,-81.575668
39,035,121100,39035121100,1211,Census Tract 1211,G5020,S,668112,0,41.4537606,-81.5969983,035_121100,35_121100,,35_121100,Cuyahoga County,"Census Tract 1211, Cuyahoga County, Ohio",1,41.453761,-81.596998
39,035,121200,39035121200,1212,Census Tract 1212,G5020,S,462509,0,41.4527407,-81.5878128,035_121200,35_121200,,35_121200,Cuyahoga County,"Census Tract 1212, Cuyahoga County, Ohio",1,41.452741,-81.587813
39,035,121500,39035121500,1215,Census Tract 1215,G5020,S,879326,0,41.4487271,-81.5786255,035_121500,35_121500,,35_121500,Cuyahoga County,"Census Tract 1215, Cuyahoga County, Ohio",1,41.448727,-81.578626
39,035,121700,39035121700,1217,Census Tract 1217,G5020,S,1212821,0,41.4534733,-81.5642386,035_121700,35_121700,,35_121700,Cuyahoga County,"Census Tract 1217, Cuyahoga County, Ohio",1,41.453473,-81.564239
39,035,121800,39035121800,1218,Census Tract 1218,G5020,S,665199,0,41.4535429,-81.5505208,035_121800,35_121800,,35_121800,Cuyahoga County,"Census Tract 1218, Cuyahoga County, Ohio",1,41.453543,-81.550521
39,035,121900,39035121900,1219,Census Tract 1219,G5020,S,716264,0,41.4453904,-81.5692164,035_121900,35_121900,,35_121900,Cuyahoga County,"Census Tract 1219, Cuyahoga County, Ohio",1,41.44539,-81.569216
39,035,187105,39035187105,1871.05,Census Tract 1871.05,G5020,S,1244735,0,41.4948275,-81.5320084,035_187105,35_187105,,35_187105,Cuyahoga County,"Census Tract 1871.05, Cuyahoga County, Ohio",1,41.494828,-81.532008
39,035,187106,39035187106,1871.06,Census Tract 1871.06,G5020,S,1378772,0,41.4938811,-81.5223244,035_187106,35_187106,,35_187106,Cuyahoga County,"Census Tract 1871.06, Cuyahoga County, Ohio",1,41.493881,-81.522324
39,035,188103,39035188103,1881.03,Census Tract 1881.03,G5020,S,1457932,0,41.4506065,-81.5400057,035_188103,35_188103,,35_188103,Cuyahoga County,"Census Tract 1881.03, Cuyahoga County, Ohio",1,41.450607,-81.540006
39,085,200800,39085200800,2008,Census Tract 2008,G5020,S,4058997,55614,41.6018933,-81.4562901,085_200800,85_200800,,85_200800,Lake County,"Census Tract 2008, Lake County, Ohio",1,41.600075,-81.463313
39,035,188106,39035188106,1881.06,Census Tract 1881.06,G5020,S,1096859,0,41.431265,-81.5122097,035_188106,35_188106,,35_188106,Cuyahoga County,"Census Tract 1881.06, Cuyahoga County, Ohio",1,41.431265,-81.51221
39,035,189105,39035189105,1891.05,Census Tract 1891.05,G5020,S,6682790,0,41.4695392,-81.8987208,035_189105,35_189105,,35_189105,Cuyahoga County,"Census Tract 1891.05, Cuyahoga County, Ohio",1,41.469539,-81.898721
39,035,189107,39035189107,1891.07,Census Tract 1891.07,G5020,S,5775740,0,41.4554859,-81.896601,035_189107,35_189107,,35_189107,Cuyahoga County,"Census Tract 1891.07, Cuyahoga County, Ohio",1,41.455485,-81.896601
39,085,200900,39085200900,2009,Census Tract 2009,G5020,S,2427459,0,41.6010181,-81.4827917,085_200900,85_200900,,85_200900,Lake County,"Census Tract 2009, Lake County, Ohio",1,41.601019,-81.482792
39,113,050106,39113050106,501.06,Census Tract 501.06,G5020,S,7414006,0,39.5994876,-84.2237504,113_050106,113_050106,,113_50106,Montgomery County,"Census Tract 501.06, Montgomery County, Ohio",1,39.599488,-84.22375
39,113,040306,39113040306,403.06,Census Tract 403.06,G5020,S,7376993,25164,39.6031334,-84.1312627,113_040306,113_040306,,113_40306,Montgomery County,"Census Tract 403.06, Montgomery County, Ohio",1,39.6049,-84.13523
39,113,050107,39113050107,501.07,Census Tract 501.07,G5020,S,4909703,0,39.6249122,-84.218409,113_050107,113_050107,,113_50107,Montgomery County,"Census Tract 501.07, Montgomery County, Ohio",1,39.624913,-84.218409
39,049,009323,39049009323,93.23,Census Tract 93.23,G5020,S,1104206,1896,39.940726,-82.8843405,049_009323,49_009323,,49_9323,Franklin County,"Census Tract 93.23, Franklin County, Ohio",1,39.941373,-82.885294
39,049,006430,39049006430,64.3,Census Tract 64.30,G5020,S,2582420,0,40.0134762,-83.0590731,049_006430,49_006430,,49_6430,Franklin County,"Census Tract 64.30, Franklin County, Ohio",1,40.013476,-83.059073
39,049,006822,39049006822,68.22,Census Tract 68.22,G5020,S,1113813,0,40.0732637,-83.0102244,049_006822,49_006822,,49_6822,Franklin County,"Census Tract 68.22, Franklin County, Ohio",1,40.073264,-83.010224
39,049,007550,39049007550,75.5,Census Tract 75.50,G5020,S,6076197,68583,40.0132294,-82.9228092,049_007550,49_007550,,49_7550,Franklin County,"Census Tract 75.50, Franklin County, Ohio",1,40.008832,-82.926237
39,049,008720,39049008720,87.2,Census Tract 87.20,G5020,S,2845994,986,39.9252119,-82.9684863,049_008720,49_008720,,49_8720,Franklin County,"Census Tract 87.20, Franklin County, Ohio",1,39.925864,-82.967936
39,049,000110,39049000110,1.1,Census Tract 1.10,G5020,S,1960372,17783,40.0589918,-83.0127611,049_000110,49_000110,,49_110,Franklin County,"Census Tract 1.10, Franklin County, Ohio",1,40.058603,-83.013748
39,049,000210,39049000210,2.1,Census Tract 2.10,G5020,S,1706667,7613,40.0438151,-83.0050977,049_000210,49_000210,,49_210,Franklin County,"Census Tract 2.10, Franklin County, Ohio",1,40.044605,-83.009635
39,049,000220,39049000220,2.2,Census Tract 2.20,G5020,S,1945308,10295,40.0368621,-83.0142253,049_000220,49_000220,,49_220,Franklin County,"Census Tract 2.20, Franklin County, Ohio",1,40.036982,-83.011414
39,049,000310,39049000310,3.1,Census Tract 3.10,G5020,S,1844268,284,40.0361932,-82.9938588,049_000310,49_000310,,49_310,Franklin County,"Census Tract 3.10, Franklin County, Ohio",1,40.037233,-82.993608
39,061,005000,39061005000,50,Census Tract 50,G5020,S,1653436,0,39.1414759,-84.4453059,061_005000,61_005000,,61_5000,Hamilton County,"Census Tract 50, Hamilton County, Ohio",1,39.141476,-84.445306
39,061,005100,39061005100,51,Census Tract 51,G5020,S,1253001,0,39.1406034,-84.4238513,061_005100,61_005100,,61_5100,Hamilton County,"Census Tract 51, Hamilton County, Ohio",1,39.140603,-84.423851
39,049,000720,39049000720,7.2,Census Tract 7.20,G5020,S,2186623,761,40.0051367,-82.9867232,049_000720,49_000720,,49_720,Franklin County,"Census Tract 7.20, Franklin County, Ohio",1,40.008008,-82.987189
39,049,000320,39049000320,3.2,Census Tract 3.20,G5020,S,1275684,0,40.0381592,-82.983421,049_000320,49_000320,,49_320,Franklin County,"Census Tract 3.20, Franklin County, Ohio",1,40.038159,-82.983421
39,049,000330,39049000330,3.3,Census Tract 3.30,G5020,S,795831,0,40.027872,-82.9858867,049_000330,49_000330,,49_330,Franklin County,"Census Tract 3.30, Franklin County, Ohio",1,40.027872,-82.985887
39,049,000410,39049000410,4.1,Census Tract 4.10,G5020,S,774459,21835,40.0294365,-83.0180693,049_000410,49_000410,,49_410,Franklin County,"Census Tract 4.10, Franklin County, Ohio",1,40.029008,-83.019583
39,049,000420,39049000420,4.2,Census Tract 4.20,G5020,S,1464554,1775,40.0276643,-83.0062521,049_000420,49_000420,,49_420,Franklin County,"Census Tract 4.20, Franklin County, Ohio",1,40.028824,-83.006211
39,049,000600,39049000600,6,Census Tract 6,G5020,S,983745,12989,40.0158852,-83.005991,049_000600,49_000600,,49_600,Franklin County,"Census Tract 6, Franklin County, Ohio",1,40.015726,-83.005684
39,049,000710,39049000710,7.1,Census Tract 7.10,G5020,S,1309785,335,40.0192278,-82.9890673,049_000710,49_000710,,49_710,Franklin County,"Census Tract 7.10, Franklin County, Ohio",1,40.019254,-82.989021
39,049,001500,39049001500,15,Census Tract 15,G5020,S,1312161,0,39.9916118,-82.9778815,049_001500,49_001500,,49_1500,Franklin County,"Census Tract 15, Franklin County, Ohio",1,39.991612,-82.977881
39,049,001700,39049001700,17,Census Tract 17,G5020,S,513152,0,39.9905265,-83.0033961,049_001700,49_001700,,49_1700,Franklin County,"Census Tract 17, Franklin County, Ohio",1,39.990527,-83.003396
39,049,001810,39049001810,18.1,Census Tract 18.10,G5020,S,395015,0,39.9922086,-83.0116136,049_001810,49_001810,,49_1810,Franklin County,"Census Tract 18.10, Franklin County, Ohio",1,39.992209,-83.011614
39,049,009220,39049009220,92.2,Census Tract 92.20,G5020,S,2038633,7971,39.962255,-82.8994151,049_009220,49_009220,,49_9220,Franklin County,"Census Tract 92.20, Franklin County, Ohio",1,39.96288,-82.899428
39,049,008812,39049008812,88.12,Census Tract 88.12,G5020,S,8451937,103204,39.9109851,-82.9391225,049_008812,49_008812,,49_8812,Franklin County,"Census Tract 88.12, Franklin County, Ohio",1,39.907064,-82.943332
39,049,000730,39049000730,7.3,Census Tract 7.30,G5020,S,1043115,0,40.0050784,-82.9736686,049_000730,49_000730,,49_730,Franklin County,"Census Tract 7.30, Franklin County, Ohio",1,40.005078,-82.973669
39,049,000810,39049000810,8.1,Census Tract 8.10,G5020,S,994312,0,40.0265433,-82.9761993,049_000810,49_000810,,49_810,Franklin County,"Census Tract 8.10, Franklin County, Ohio",1,40.026543,-82.976199
39,049,000820,39049000820,8.2,Census Tract 8.20,G5020,S,1447167,730,40.0257183,-82.9631919,049_000820,49_000820,,49_820,Franklin County,"Census Tract 8.20, Franklin County, Ohio",1,40.025616,-82.963897
39,049,000910,39049000910,9.1,Census Tract 9.10,G5020,S,1282531,3900,40.016241,-82.9733326,049_000910,49_000910,,49_910,Franklin County,"Census Tract 9.10, Franklin County, Ohio",1,40.015991,-82.974139
39,049,000920,39049000920,9.2,Census Tract 9.20,G5020,S,915394,0,40.0163281,-82.9626311,049_000920,49_000920,,49_920,Franklin County,"Census Tract 9.20, Franklin County, Ohio",1,40.016328,-82.962631
39,049,001000,39049001000,10,Census Tract 10,G5020,S,894063,0,40.0096836,-83.003164,049_001000,49_001000,,49_1000,Franklin County,"Census Tract 10, Franklin County, Ohio",1,40.009684,-83.003164
39,049,001110,39049001110,11.1,Census Tract 11.10,G5020,S,529338,19421,40.0088799,-83.0166255,049_001110,49_001110,,49_1110,Franklin County,"Census Tract 11.10, Franklin County, Ohio",1,40.00913,-83.014394
39,049,001400,39049001400,14,Census Tract 14,G5020,S,1854754,0,39.9952118,-82.9871075,049_001400,49_001400,,49_1400,Franklin County,"Census Tract 14, Franklin County, Ohio",1,39.995212,-82.987107
39,049,007426,39049007426,74.26,Census Tract 74.26,G5020,S,2731533,68090,40.0202468,-82.8725971,049_007426,49_007426,,49_7426,Franklin County,"Census Tract 74.26, Franklin County, Ohio",1,40.02041,-82.871831
39,049,006931,39049006931,69.31,Census Tract 69.31,G5020,S,2020634,1207,40.0817154,-82.9672126,049_006931,49_006931,,49_6931,Franklin County,"Census Tract 69.31, Franklin County, Ohio",1,40.082017,-82.964695
39,153,520301,39153520301,5203.01,Census Tract 5203.01,G5020,S,2794450,0,41.1442058,-81.5174243,153_520301,153_520301,,153_520301,Summit County,"Census Tract 5203.01, Summit County, Ohio",1,41.144206,-81.517424
39,153,520302,39153520302,5203.02,Census Tract 5203.02,G5020,S,1588037,0,41.1398694,-81.501433,153_520302,153_520302,,153_520302,Summit County,"Census Tract 5203.02, Summit County, Ohio",1,41.13987,-81.501433
39,035,122100,39035122100,1221,Census Tract 1221,G5020,S,1615047,0,41.445095,-81.5560578,035_122100,35_122100,,35_122100,Cuyahoga County,"Census Tract 1221, Cuyahoga County, Ohio",1,41.445095,-81.556058
39,035,122200,39035122200,1222,Census Tract 1222,G5020,S,1882310,0,41.4355277,-81.5724818,035_122200,35_122200,,35_122200,Cuyahoga County,"Census Tract 1222, Cuyahoga County, Ohio",1,41.435528,-81.572482
39,035,123400,39035123400,1234,Census Tract 1234,G5020,S,2520834,0,41.4590484,-81.8172203,035_123400,35_123400,,35_123400,Cuyahoga County,"Census Tract 1234, Cuyahoga County, Ohio",1,41.459049,-81.817221
39,049,001820,39049001820,18.2,Census Tract 18.20,G5020,S,877977,31838,39.987914,-83.0142071,049_001820,49_001820,,49_1820,Franklin County,"Census Tract 18.20, Franklin County, Ohio",1,39.987816,-83.014768
39,049,002000,39049002000,20,Census Tract 20,G5020,S,695584,6741,39.9813192,-83.0136274,049_002000,49_002000,,49_2000,Franklin County,"Census Tract 20, Franklin County, Ohio",1,39.982067,-83.014144
39,049,002100,39049002100,21,Census Tract 21,G5020,S,521534,3515,39.9788975,-83.0072144,049_002100,49_002100,,49_2100,Franklin County,"Census Tract 21, Franklin County, Ohio",1,39.978751,-83.006357
39,049,002200,39049002200,22,Census Tract 22,G5020,S,1043624,0,39.9810114,-82.9990917,049_002200,49_002200,,49_2200,Franklin County,"Census Tract 22, Franklin County, Ohio",1,39.981012,-82.999092
39,049,002300,39049002300,23,Census Tract 23,G5020,S,2572293,80,39.9814177,-82.9723053,049_002300,49_002300,,49_2300,Franklin County,"Census Tract 23, Franklin County, Ohio",1,39.982501,-82.973626
39,049,002510,39049002510,25.1,Census Tract 25.10,G5020,S,4936015,17613,39.9904547,-82.9524993,049_002510,49_002510,,49_2510,Franklin County,"Census Tract 25.10, Franklin County, Ohio",1,39.991164,-82.954675
39,049,006932,39049006932,69.32,Census Tract 69.32,G5020,S,2557334,2107,40.0729849,-82.9636949,049_006932,49_006932,,49_6932,Franklin County,"Census Tract 69.32, Franklin County, Ohio",1,40.072197,-82.963182
39,049,006933,39049006933,69.33,Census Tract 69.33,G5020,S,1512731,0,40.0634418,-82.9653429,049_006933,49_006933,,49_6933,Franklin County,"Census Tract 69.33, Franklin County, Ohio",1,40.063442,-82.965343
39,035,189110,39035189110,1891.1,Census Tract 1891.10,G5020,S,6235624,0,41.4705473,-81.9479869,035_189110,35_189110,,35_189110,Cuyahoga County,"Census Tract 1891.10, Cuyahoga County, Ohio",1,41.470547,-81.947986
39,153,509000,39153509000,5090,Census Tract 5090,G5020,S,633107,0,41.0794732,-81.4939087,153_509000,153_509000,,153_509000,Summit County,"Census Tract 5090, Summit County, Ohio",1,41.079473,-81.493909
39,153,508399,39153508399,5083.99,Census Tract 5083.99,G5020,S,5554026,0,41.0545242,-81.5736151,153_508399,153_508399,,153_508399,Summit County,"Census Tract 5083.99, Summit County, Ohio",1,41.054525,-81.573614
39,153,508900,39153508900,5089,Census Tract 5089,G5020,S,2572147,0,41.0772923,-81.5058328,153_508900,153_508900,,153_508900,Summit County,"Census Tract 5089, Summit County, Ohio",1,41.077292,-81.505833
39,153,508800,39153508800,5088,Census Tract 5088,G5020,S,5606512,0,41.0730965,-81.5746248,153_508800,153_508800,,153_508800,Summit County,"Census Tract 5088, Summit County, Ohio",1,41.073097,-81.574625
39,153,508600,39153508600,5086,Census Tract 5086,G5020,S,1699556,0,41.0806405,-81.5509026,153_508600,153_508600,,153_508600,Summit County,"Census Tract 5086, Summit County, Ohio",1,41.08064,-81.550903
39,035,123100,39035123100,1231,Census Tract 1231,G5020,S,1180857,0,41.4655047,-81.806219,035_123100,35_123100,,35_123100,Cuyahoga County,"Census Tract 1231, Cuyahoga County, Ohio",1,41.465505,-81.806219
39,035,123501,39035123501,1235.01,Census Tract 1235.01,G5020,S,2025152,0,41.4640132,-81.7785828,035_123501,35_123501,,35_123501,Cuyahoga County,"Census Tract 1235.01, Cuyahoga County, Ohio",1,41.464013,-81.778582
39,035,123601,39035123601,1236.01,Census Tract 1236.01,G5020,S,1276781,0,41.439728,-81.8127491,035_123601,35_123601,,35_123601,Cuyahoga County,"Census Tract 1236.01, Cuyahoga County, Ohio",1,41.439728,-81.812749
39,153,508301,39153508301,5083.01,Census Tract 5083.01,G5020,S,1785712,0,41.0828895,-81.5222466,153_508301,153_508301,,153_508301,Summit County,"Census Tract 5083.01, Summit County, Ohio",1,41.08289,-81.522247
39,061,022301,39061022301,223.01,Census Tract 223.01,G5020,S,8623045,10153,39.2898498,-84.4691999,061_022301,61_022301,,61_22301,Hamilton County,"Census Tract 223.01, Hamilton County, Ohio",1,39.290028,-84.46675
39,061,022302,39061022302,223.02,Census Tract 223.02,G5020,S,8861089,44882,39.28236,-84.3497092,061_022302,61_022302,,61_22302,Hamilton County,"Census Tract 223.02, Hamilton County, Ohio",1,39.282603,-84.354885
39,061,023001,39061023001,230.01,Census Tract 230.01,G5020,S,17536910,105562,39.284438,-84.4225035,061_023001,61_023001,,61_23001,Hamilton County,"Census Tract 230.01, Hamilton County, Ohio",1,39.284201,-84.416775
39,061,006501,39061006501,65.01,Census Tract 65.01,G5020,S,951109,0,39.1523053,-84.475824,061_006501,61_006501,,61_6501,Hamilton County,"Census Tract 65.01, Hamilton County, Ohio",1,39.152305,-84.475824
39,061,027600,39061027600,276,Census Tract 276,G5020,S,3062893,0,39.1633679,-84.4213477,061_027600,61_027600,,61_27600,Hamilton County,"Census Tract 276, Hamilton County, Ohio",1,39.163368,-84.421347
39,061,027700,39061027700,277,Census Tract 277,G5020,S,2194801,0,39.1655696,-84.5466955,061_027700,61_027700,,61_27700,Hamilton County,"Census Tract 277, Hamilton County, Ohio",1,39.16557,-84.546696
39,061,009300,39061009300,93,Census Tract 93,G5020,S,1130149,0,39.1113516,-84.5582976,061_009300,61_009300,,61_9300,Hamilton County,"Census Tract 93, Hamilton County, Ohio",1,39.111352,-84.558297
39,061,009400,39061009400,94,Census Tract 94,G5020,S,438323,0,39.1129593,-84.5709169,061_009400,61_009400,,61_9400,Hamilton County,"Census Tract 94, Hamilton County, Ohio",1,39.112959,-84.570917
39,061,009500,39061009500,95,Census Tract 95,G5020,S,654312,0,39.1088352,-84.5727056,061_009500,61_009500,,61_9500,Hamilton County,"Census Tract 95, Hamilton County, Ohio",1,39.108835,-84.572706
39,061,009600,39061009600,96,Census Tract 96,G5020,S,2447958,0,39.1012493,-84.5677003,061_009600,61_009600,,61_9600,Hamilton County,"Census Tract 96, Hamilton County, Ohio",1,39.101249,-84.5677
39,061,023002,39061023002,230.02,Census Tract 230.02,G5020,S,3743331,0,39.2651662,-84.4022102,061_023002,61_023002,,61_23002,Hamilton County,"Census Tract 230.02, Hamilton County, Ohio",1,39.265166,-84.40221
39,061,023400,39061023400,234,Census Tract 234,G5020,S,1492180,0,39.1877676,-84.4469081,061_023400,61_023400,,61_23400,Hamilton County,"Census Tract 234, Hamilton County, Ohio",1,39.187768,-84.446908
39,113,021601,39113021601,216.01,Census Tract 216.01,G5020,S,2110427,0,39.6836185,-84.136028,113_021601,113_021601,,113_21601,Montgomery County,"Census Tract 216.01, Montgomery County, Ohio",1,39.680256,-84.129266
39,061,024001,39061024001,240.01,Census Tract 240.01,G5020,S,3907732,0,39.2062977,-84.3808485,061_024001,61_024001,,61_24001,Hamilton County,"Census Tract 240.01, Hamilton County, Ohio",1,39.206298,-84.380848
39,061,024002,39061024002,240.02,Census Tract 240.02,G5020,S,2781194,1964,39.2127057,-84.3681704,061_024002,61_024002,,61_24002,Hamilton County,"Census Tract 240.02, Hamilton County, Ohio",1,39.208783,-84.367645
39,061,023100,39061023100,231,Census Tract 231,G5020,S,12331584,0,39.250883,-84.4267039,061_023100,61_023100,,61_23100,Hamilton County,"Census Tract 231, Hamilton County, Ohio",1,39.250883,-84.426704
39,061,023201,39061023201,232.01,Census Tract 232.01,G5020,S,2600610,7690,39.2225059,-84.4436032,061_023201,61_023201,,61_23201,Hamilton County,"Census Tract 232.01, Hamilton County, Ohio",1,39.222837,-84.444623
39,061,023210,39061023210,232.1,Census Tract 232.10,G5020,S,3166676,0,39.2279855,-84.4216334,061_023210,61_023210,,61_23210,Hamilton County,"Census Tract 232.10, Hamilton County, Ohio",1,39.227985,-84.421634
39,061,023222,39061023222,232.22,Census Tract 232.22,G5020,S,2235506,0,39.2190096,-84.4352991,061_023222,61_023222,,61_23222,Hamilton County,"Census Tract 232.22, Hamilton County, Ohio",1,39.21901,-84.435299
39,061,023300,39061023300,233,Census Tract 233,G5020,S,8792485,0,39.2025056,-84.4291964,061_023300,61_023300,,61_23300,Hamilton County,"Census Tract 233, Hamilton County, Ohio",1,39.202506,-84.429196
39,113,021602,39113021602,216.02,Census Tract 216.02,G5020,S,2446377,0,39.6815309,-84.1154531,113_021602,113_021602,,113_21602,Montgomery County,"Census Tract 216.02, Montgomery County, Ohio",1,39.681531,-84.115453
