STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Concat_cou,Concat_c_1,Concat_c_2,Concat_c_3,Concat_c_4,Concat_c_5,Concat_c_6,Concat_c_7,Concat_c_8,Concat_c_9,Concat_c10,Concat_c11,Concat_c12,Concat_c13,Concat_c14,Concat_c15,Concat_c16,Concat_c17,Concat_c18,Concat_c19,Concat_c20,Concat_c21,Concat_c22,Concat_c23,Concat_c24,Concat_c25,Concat_c26,Concat_c27,TPop_Int,Tract_Lat,Tract_Long
"39","159","050401","39159050401","504.01",Census Tract 504.01,G5020,S,"4260685","28034","+40.2246787","-083.3897284",159_050401,159_050401,,159_50401,Union County,"Census Tract 504.01, Union County, Ohio","525","174","208","95","48","4527","144","589","1245","1155","274","923","197","3794","1120","1184","873","166","1521","1247","413","1252","39","159","50401","5859",159_50401,"5859",40.228422,-83.389086
"39","159","050402","39159050402","504.02",Census Tract 504.02,G5020,S,"4232587","70040","+40.2433296","-083.3786581",159_050402,159_050402,,159_50402,Union County,"Census Tract 504.02, Union County, Ohio","247","65","23","113","46","2800","35","67","1207","612","285","366","228","2698","594","688","688","276","547","547","95","1278","39","159","50402","4047",159_50402,"4047",40.243358,-83.377643
"39","159","050502","39159050502","505.02",Census Tract 505.02,G5020,S,"11225370","117341","+40.2182784","-083.3449007",159_050502,159_050502,,159_50502,Union County,"Census Tract 505.02, Union County, Ohio","352","0","225","36","91","1214","0","28","515","249","74","268","80","1186","348","199","187","68","264","264","154","413","39","159","50502","1978",159_50502,"1978",40.218111,-83.343481
"39","159","050701","39159050701","507.01",Census Tract 507.01,G5020,S,"84463474","1198664","+40.1703216","-083.3324436",159_050701,159_050701,,159_50701,Union County,"Census Tract 507.01, Union County, Ohio","164","52","45","47","20","2668","14","0","455","594","135","1065","405","2654","1470","249","249","142","810","810","683","1211","39","159","50701","4060",159_50701,"4060",40.167367,-83.330045
"39","159","050702","39159050702","507.02",Census Tract 507.02,G5020,S,"140268140","1694010","+40.1619472","-083.4276557",159_050702,159_050702,,159_50702,Union County,"Census Tract 507.02, Union County, Ohio","216","31","100","71","14","1955","22","83","743","337","154","487","129","1850","616","286","286","73","417","413","224","727","39","159","50702","2990",159_50702,"2990",40.158618,-83.425430
"39","159","050501","39159050501","505.01",Census Tract 505.01,G5020,S,"10057783","62001","+40.2175907","-083.3643573",159_050501,159_050501,,159_50501,Union County,"Census Tract 505.01, Union County, Ohio","132","23","62","13","34","2804","36","73","1073","732","156","542","192","2695","734","608","608","196","349","349","170","983","39","159","50501","3552",159_50501,"3552",40.209257,-83.364535
"39","085","204303","39085204303","2043.03",Census Tract 2043.03,G5020,S,"2682692","0","+41.7105206","-081.2840520",085_204303,85_204303,,85_204303,Lake County,"Census Tract 2043.03, Lake County, Ohio","158","0","32","67","59","1568","3","48","396","336","129","464","192","1517","656","563","556","267","395","389","169","482","39","85","204303","2418",85_204303,"2418",41.710521,-81.284052
"39","085","202902","39085202902","2029.02",Census Tract 2029.02,G5020,S,"2264352","0","+41.6890863","-081.3835326",085_202902,85_202902,,85_202902,Lake County,"Census Tract 2029.02, Lake County, Ohio","116","22","21","52","21","1224","15","114","530","385","54","70","56","1095","126","156","142","29","129","129","0","458","39","85","202902","1454",85_202902,"1454",41.689087,-81.383533
"39","085","204304","39085204304","2043.04",Census Tract 2043.04,G5020,S,"4129614","10843","+41.7124067","-081.2575497",085_204304,85_204304,,85_204304,Lake County,"Census Tract 2043.04, Lake County, Ohio","1024","113","309","495","107","3211","209","277","1116","585","549","365","110","2725","475","353","352","74","758","619","105","1541","39","85","204304","5531",85_204304,"5531",41.713143,-81.257014
"39","085","206700","39085206700","2067",Census Tract 2067,G5020,S,"49481086","461957","+41.7856394","-081.0192157",085_206700,85_206700,,85_206700,Lake County,"Census Tract 2067, Lake County, Ohio","645","85","282","273","5","4258","105","295","1908","846","435","489","180","3858","669","741","741","136","638","552","123","1746","39","85","206700","6095",85_206700,"6095",41.781198,-81.023806
"39","085","201102","39085201102","2011.02",Census Tract 2011.02,G5020,S,"17293382","198464","+41.5954181","-081.4087971",085_201102,85_201102,,85_201102,Lake County,"Census Tract 2011.02, Lake County, Ohio","73","0","33","40","0","2386","46","112","326","513","230","515","644","2228","1159","261","261","124","318","318","208","935","39","85","201102","3129",85_201102,"3129",41.590304,-81.416420
"39","021","011001","39021011001","110.01",Census Tract 110.01,G5020,S,"100665176","0","+40.0811812","-083.8639352",021_011001,21_011001,,21_11001,Champaign County,"Census Tract 110.01, Champaign County, Ohio","123","12","68","43","0","1894","6","108","841","358","277","190","114","1780","304","254","230","33","368","358","80","731","39","21","11001","2658",21_11001,"2658",40.081189,-83.863935
"39","057","240303","39057240303","2403.03",Census Tract 2403.03,G5020,S,"3543451","0","+39.6774609","-083.9627237",057_240303,57_240303,,57_240303,Greene County,"Census Tract 2403.03, Greene County, Ohio","291","88","172","31","0","2775","143","155","1064","723","240","309","141","2477","450","733","680","208","543","469","69","860","39","57","240303","4131",57_240303,"4131",39.677461,-83.962724
"39","165","030504","39165030504","305.04",Census Tract 305.04,G5020,S,"8173501","29543","+39.5575311","-084.2225653",165_030504,165_030504,,165_30504,Warren County,"Census Tract 305.04, Warren County, Ohio","273","74","57","98","44","3457","20","75","696","414","223","1098","931","3362","2029","676","666","530","550","550","366","1500","39","165","30504","5248",165_30504,"5248",39.558332,-84.219751
"39","165","031300","39165031300","313",Census Tract 313,G5020,S,"9869446","635","+39.4093688","-084.2175833",165_031300,165_031300,,165_31300,Warren County,"Census Tract 313, Warren County, Ohio","337","78","120","71","68","3032","3","126","849","551","165","829","509","2903","1338","592","539","117","809","772","521","998","39","165","31300","4880",165_31300,"4880",39.418996,-84.218344
"39","035","175109","39035175109","1751.09",Census Tract 1751.09,G5020,S,"3598417","0","+41.3432585","-081.7720694",035_175109,35_175109,,35_175109,Cuyahoga County,"Census Tract 1751.09, Cuyahoga County, Ohio","61","0","0","61","0","1876","51","120","637","242","88","472","266","1705","738","327","309","201","231","228","63","504","39","35","175109","2208",35_175109,"2208",41.343258,-81.772069
"39","035","175110","39035175110","1751.10",Census Tract 1751.10,G5020,S,"5527803","25406","+41.3207460","-081.7646461",035_175110,35_175110,,35_175110,Cuyahoga County,"Census Tract 1751.10, Cuyahoga County, Ohio","669","8","194","312","155","3328","76","36","979","758","230","807","442","3216","1249","1022","977","456","521","519","318","1021","39","35","175110","4924",35_175110,"4924",41.325264,-81.770726
"39","035","190506","39035190506","1905.06",Census Tract 1905.06,G5020,S,"9560113","0","+41.3762210","-081.9424118",035_190506,35_190506,,35_190506,Cuyahoga County,"Census Tract 1905.06, Cuyahoga County, Ohio","391","0","139","198","54","3193","34","68","1057","987","112","646","289","3091","935","383","383","149","612","603","264","1293","39","35","190506","4597",35_190506,"4597",41.376221,-81.942413
"39","035","172105","39035172105","1721.05",Census Tract 1721.05,G5020,S,"773060","0","+41.5266147","-081.4355169",035_172105,35_172105,,35_172105,Cuyahoga County,"Census Tract 1721.05, Cuyahoga County, Ohio","173","0","0","0","173","2920","164","135","961","326","175","600","559","2621","1159","673","673","542","592","557","119","443","39","35","172105","3603",35_172105,"3603",41.526615,-81.435517
"39","035","152605","39035152605","1526.05",Census Tract 1526.05,G5020,S,"4055218","7587","+41.5793017","-081.5206108",035_152605,35_152605,,35_152605,Cuyahoga County,"Census Tract 1526.05, Cuyahoga County, Ohio","381","67","208","88","18","3558","111","129","1270","996","200","624","228","3318","852","525","520","125","545","534","98","1415","39","35","152605","5350",35_152605,"5350",41.577227,-81.516473
"39","035","160604","39035160604","1606.04",Census Tract 1606.04,G5020,S,"333906","599943","+41.4928884","-081.7770576",035_160604,35_160604,,35_160604,Cuyahoga County,"Census Tract 1606.04, Cuyahoga County, Ohio","224","0","42","29","153","3150","15","0","461","532","192","1214","736","3135","1950","1330","1330","1211","303","288","107","753","39","35","160604","3421",35_160604,"3421",41.494711,-81.775817
"39","035","136104","39035136104","1361.04",Census Tract 1361.04,G5020,S,"7791519","19962","+41.3093539","-081.6896404",035_136104,35_136104,,35_136104,Cuyahoga County,"Census Tract 1361.04, Cuyahoga County, Ohio","283","19","53","95","116","1978","33","16","392","531","84","534","388","1929","922","428","428","128","304","304","190","1020","39","35","136104","2993",35_136104,"2993",41.308559,-81.686711
"39","035","197700","39035197700","1977",Census Tract 1977,G5020,S,"1678190","0","+41.4779488","-081.7015100",035_197700,35_197700,,35_197700,Cuyahoga County,"Census Tract 1977, Cuyahoga County, Ohio","159","27","74","26","32","2463","187","279","785","313","167","342","390","1997","732","946","890","504","435","345","123","649","39","35","197700","3215",35_197700,"3215",41.477949,-81.701510
"39","035","197800","39035197800","1978",Census Tract 1978,G5020,S,"1968271","163300","+41.4832971","-081.6865913",035_197800,35_197800,,35_197800,Cuyahoga County,"Census Tract 1978, Cuyahoga County, Ohio","147","9","30","16","92","2947","26","99","341","478","84","1147","772","2822","1919","1589","1577","1236","619","610","368","525","39","35","197800","3415",35_197800,"3415",41.483880,-81.686904
"39","035","197600","39035197600","1976",Census Tract 1976,G5020,S,"1004275","0","+41.4630666","-081.7035027",035_197600,35_197600,,35_197600,Cuyahoga County,"Census Tract 1976, Cuyahoga County, Ohio","174","49","70","55","0","1999","281","343","668","355","151","179","22","1375","201","491","388","86","382","267","14","860","39","35","197600","3134",35_197600,"3134",41.463067,-81.703503
"39","035","196800","39035196800","1968",Census Tract 1968,G5020,S,"2088252","12029","+41.5077725","-081.6087816",035_196800,35_196800,,35_196800,Cuyahoga County,"Census Tract 1968, Cuyahoga County, Ohio","2878","36","1094","1485","263","828","3","67","151","92","33","164","318","758","482","277","277","237","101","81","38","196","39","35","196800","3746",35_196800,"3746",41.508104,-81.608686
"39","035","197900","39035197900","1979",Census Tract 1979,G5020,S,"1961406","0","+41.4742085","-081.6569991",035_197900,35_197900,,35_197900,Cuyahoga County,"Census Tract 1979, Cuyahoga County, Ohio","157","65","47","45","0","1269","94","281","318","340","80","124","32","894","156","321","259","3","206","179","69","532","39","35","197900","1750",35_197900,"1750",41.474209,-81.656999
"39","035","197400","39035197400","1974",Census Tract 1974,G5020,S,"1449904","16242","+41.4410442","-081.7114178",035_197400,35_197400,,35_197400,Cuyahoga County,"Census Tract 1974, Cuyahoga County, Ohio","340","82","143","73","42","2521","291","179","931","550","215","259","96","2051","355","711","635","58","526","391","80","1007","39","35","197400","3665",35_197400,"3665",41.441094,-81.712029
"39","057","220102","39057220102","2201.02",Census Tract 2201.02,G5020,S,"44033617","343786","+39.6280638","-084.0571717",057_220102,57_220102,,57_220102,Greene County,"Census Tract 2201.02, Greene County, Ohio","664","12","123","491","38","3246","0","35","365","665","256","820","1105","3211","1925","250","250","137","563","563","379","1867","39","57","220102","4903",57_220102,"4903",39.624467,-84.058200
"39","057","210202","39057210202","2102.02",Census Tract 2102.02,G5020,S,"5456741","3333","+39.7432151","-084.0844114",057_210202,57_210202,,57_210202,Greene County,"Census Tract 2102.02, Greene County, Ohio","86","15","22","35","14","2660","22","9","651","376","384","670","548","2629","1218","487","487","191","438","438","153","1235","39","57","210202","3512",57_210202,"3512",39.741859,-84.084792
"39","005","970400","39005970400","9704",Census Tract 9704,G5020,S,"21086788","260712","+40.8908135","-082.2876653",005_970400,5_970400,,5_970400,Ashland County,"Census Tract 9704, Ashland County, Ohio","288","33","105","142","8","2078","64","349","1191","165","125","123","61","1665","184","403","299","58","358","327","30","834","39","5","970400","3297",5_970400,"3297",40.888245,-82.289099
"39","005","970200","39005970200","9702",Census Tract 9702,G5020,S,"231553044","1572049","+40.9855738","-082.3460413",005_970200,5_970200,,5_970200,Ashland County,"Census Tract 9702, Ashland County, Ohio","502","45","258","177","22","4178","277","248","1912","693","377","416","255","3653","671","436","328","30","969","843","203","1802","39","5","970200","6475",5_970200,"6475",40.989382,-82.348864
"39","005","971100","39005971100","9711",Census Tract 9711,G5020,S,"94388479","437699","+40.6088671","-082.3152713",005_971100,5_971100,,5_971100,Ashland County,"Census Tract 9711, Ashland County, Ohio","288","43","66","164","15","2629","78","245","1145","558","203","261","139","2306","400","381","346","125","386","316","55","1050","39","5","971100","3968",5_971100,"3968",40.606114,-82.275362
"39","005","970700","39005970700","9707",Census Tract 9707,G5020,S,"45942732","253518","+40.8253029","-082.3368186",005_970700,5_970700,,5_970700,Ashland County,"Census Tract 9707, Ashland County, Ohio","372","59","155","158","0","3611","11","127","1312","569","215","903","474","3473","1377","321","302","97","548","528","245","1315","39","5","970700","4941",5_970700,"4941",40.823974,-82.336422
"39","005","970300","39005970300","9703",Census Tract 9703,G5020,S,"28731214","134540","+40.8839500","-082.3699615",005_970300,5_970300,,5_970300,Ashland County,"Census Tract 9703, Ashland County, Ohio","275","73","119","74","9","2729","73","276","937","755","137","323","228","2380","551","459","425","125","477","467","84","1114","39","5","970300","3999",5_970300,"3999",40.883667,-82.370186
"39","005","970900","39005970900","9709",Census Tract 9709,G5020,S,"222907927","637974","+40.7616465","-082.1915107",005_970900,5_970900,,5_970900,Ashland County,"Census Tract 9709, Ashland County, Ohio","401","69","92","192","48","3147","143","112","1423","460","319","430","260","2892","690","396","301","56","379","358","58","1456","39","5","970900","4475",5_970900,"4475",40.764256,-82.187439
"39","035","120600","39035120600","1206",Census Tract 1206,G5020,S,"910791","0","+41.4622832","-081.6038225",035_120600,35_120600,,35_120600,Cuyahoga County,"Census Tract 1206, Cuyahoga County, Ohio","150","25","38","87","0","1609","57","121","813","338","186","69","25","1431","94","252","210","25","107","93","18","658","39","35","120600","2169",35_120600,"2169",41.462283,-81.603823
